,Name,Latitude,Longitude
503,관악현대종합상가 개방화장실,37.49105929,126.9567393
504,샘터도서관 개방화장실,37.48838097,126.9775574
505,도곡공원 개방화장실,37.48600032,127.0427354
506,개포7단지상가 개방화장실,37.48844473,127.0723764
507,개포2동주민센터 개방화장실,37.48978291,127.0690567
508,두댐이공원 개방화장실,37.48936894,127.1320077
509,문정1동주민센터 개방화장실,37.49009829,127.1241288
510,상동시장 공영주차장 화장실,37.49055328,126.7631977
511,구로주유소 개방화장실,37.4910179,126.8835271
512,대림공원 개방화장실,37.4911474,126.9032203
513,보라매동주민센터 개방화장실,37.48817112,126.9326997
514,서초구보훈회관 개방화장실,37.48960816,126.9913385
515,동국한방병원 개방화장실,37.49022992,126.9923561
516,골든시네마 개방화장실,37.48475962,126.9816289
517,유진주유소 개방화장실,37.48341988,127.0425937
518,늘벗근린공원 화장실,37.48934278,127.0562971
519,늘벗공원 개방화장실,37.48936801,127.0562971
520,그랑프리엔 개방화장실,37.49070518,127.0561443
521,늘푸른공원 개방화장실,37.48996873,127.0774379
522,대모산입구역 개방화장실,37.49139165,127.0728247
523,늘푸른근린공원 화장실,37.48952911,127.0773199
524,예지공원 개방화장실,37.4918058,127.0733329
525,탄천 광평교 개방화장실,37.48870618,127.1066501
526,숯내공원 개방화장실,37.48956031,127.1105998
527,광평교 개방화장실,37.48843026,127.109836
528,사이룩스오피스텔 개방화장실,37.48838065,127.1039166
529,수서동주민센터 개방화장실,37.48890952,127.1049588
530,강남스포츠문화센터 개방화장실,37.48898855,127.1052574
531,문정2동주민센터 개방화장실,37.4898773,127.1107812
532,훼미리공원 개방화장실,37.49068801,127.1138241
533,송파청소년센터 개방화장실,37.48972904,127.1113056
534,GS훼미리주유소 개방화장실,37.49123614,127.1153526
535,훼밀리 근린공원 화장실,37.49076412,127.1143195
536,목감천 목감교 개방화장실,37.49133395,126.8639463
537,구로3파출소 개방화장실,37.48666091,126.89139
538,남문 개방화장실,37.49075375,126.9163104
539,우성스포츠센타 개방화장실,37.49225911,126.9098905
540,대림역 개방화장실,37.49316041,126.8970119
541,남성역 개방화장실,37.48444231,126.9716871
542,총신기사식당 개방화장실,37.48914574,126.9655443
543,사당5동주민센터 개방화장실,37.48562951,126.9669762
544,한웰빌딩 구소프트포럼빌딩 개방화장실,37.49144735,127.0388396
545,도곡정보문화도서관 개방화장실,37.48827937,127.0389691
546,도곡푸르지오102동 개방화장실,37.48788289,127.033191
547,대신증권 개방화장실,37.48937344,127.0321762
548,진양가스 개방화장실,37.49055813,127.035768
549,SK리더스뷰 개방화장실,37.4884235,127.0487567
550,서리풀공원 개방화장실,37.49155015,126.99987
551,대신석유 서원주유소 개방화장실,37.49274824,127.00766
552,도곡1동경로당 개방화장실,37.48639192,127.0356077
553,세신타운 개방화장실,37.48991045,127.1435909
554,송파구보건지소 개방화장실,37.48978548,127.1426273
555,거여역 개찰구 밖 개방화장실,37.49320402,127.1440145
556,일원까치공원 개방화장실,37.49209118,127.088178
557,일원1동주민센터 개방화장실,37.49183448,127.0880669
558,대청근린공원 화장실,37.4923147,127.0831078
559,대청공원 개방화장실,37.49229216,127.0831383
560,복사골공원 화장실,37.49315496,126.7759132
561,거여동 공영주차장 개방화장실,37.49226894,127.1503846
562,송파상운 개방화장실,37.4906099,127.1575231
563,서울석유 풀페이주유소 개방화장실,37.49099774,126.826685
564,시몬주유소 개방화장실,37.49298045,126.8239722
565,온수역 7호선 개방화장실,37.4920875,126.8233286
566,온수역 1호선 개방화장실,37.49247238,126.8240367
567,고려대학교구로병원 개방화장실,37.49228949,126.8847136
568,SK구로주유소 화장실,37.49369837,126.8721697
569,SK구로주유소 개방화장실,37.49370196,126.8721607
570,삼화주유소 개방화장실,37.49320421,126.9267381
571,청림동주민센터 개방화장실,37.49183753,126.9586341
572,오송빌딩 개방화장실,37.48924311,126.9820553
573,현대오일뱅크직영 방배현대주유소 개방화장실,37.49283919,126.9831852
574,총신대입구역 개방화장실,37.48807183,126.9822794
575,도곡로북10길공영노외주차장 개방화장실,37.49255738,127.0388831
576,농협중앙회 도곡동지점 개방화장실,37.49205222,127.0406627
577,대성빌딩 개방화장실,37.49250523,127.0144288
578,길도빌딩 개방화장실,37.49416692,127.0123801
579,양재천 영동6교 개방화장실,37.49345311,127.0757589
580,극동교회 개방화장실,37.49339154,127.0673276
581,대청경로당 개방화장실,37.49319777,127.0829867
582,대청역 개방화장실,37.49371917,127.0794772
583,"가락시장역 개찰구 안,밖 개방화장실",37.49255372,127.1186837
584,개롱공원2놀이터 개방화장실,37.49351927,127.1309397
585,서울주유소 화장실,37.49324195,127.1363421
586,개롱공원1 관리동 개방화장실,37.49346167,127.1300643
587,산성 개방화장실,37.49092979,127.1581706
588,소나무언덕3호도서관 개방화장실,37.49225714,127.1566932
589,마천청소년센터 개방화장실,37.49233472,127.1566244
590,수궁동주민센터 개방화장실,37.49389238,126.8314605
591,대성산업 오류동충전소 화장실,37.49267599,126.837877
592,오류동역 개방화장실,37.4943427,126.8444649
593,한국다양성연구소,37.4911936,126.8423626
594,개봉역 개방화장실,37.49461289,126.8587239
595,대림2동공영 개방화장실,37.49161049,126.8999439
596,보라매공원 동문화장실,37.49334011,126.9222804
597,중앙 개방화장실,37.49158524,126.9200139
598,사자암 개방화장실,37.49274169,126.9371644
599,상도근린공원 개방화장실,37.49132992,126.94087
600,백운119안전센터 개방화장실,37.49480284,126.9615839
601,한독주유소 개방화장실,37.49273372,126.9908791
602,서초 타일시공공사보수 수리 타일하자보수전문타일공화장실욕실,37.48838464,126.9920827
603,대검찰청 개방화장실,37.493935,127.0052356
604,대법원 개방화장실,37.49232218,127.0054549
605,서초역 개방화장실,37.4918175,127.0075671
606,서초제일주유소 개방화장실,37.49058301,127.0225699
607,한진도곡주유소 구SK한국 개방화장실,37.49104228,127.0376837
608,대청프라자 개방화장실,37.49419973,127.0776368
609,마루공원 화장실,37.49487813,127.0817311
610,거마도서관 정보센터 개방화장실,37.49355016,127.1468184
611,거여2동주민센터 개방화장실,37.49354547,127.1469597
612,거여119안전센터 개방화장실,37.49416736,127.1517951
613,개롱근린공원 화장실,37.49348329,127.1300644
614,쌍용프라자상가 개방화장실,37.49457722,127.1299633
615,인성복지관 개방화장실,37.49397119,127.1550752
616,송파구보훈회관 개방화장실,37.49367229,127.1555834
617,마천역 개찰구 밖 개방화장실,37.49467125,127.1523208
618,송파쇼핑센터 개방화장실,37.49506307,127.1510054
619,동선주유소 화장실,37.4932824,126.8385587
620,오류동 미래빌라앞 개방화장실,37.49246033,126.8409566
621,대신빌딩 개방화장실,37.49468151,126.8883093
622,삼성디지털프라자 구로점 개방화장실,37.49622828,126.8899603
623,동아주유소 화장실,37.49086118,126.8931117
624,현대오일뱅크 직영 동작주유소 개방화장실,37.49347388,126.9564428
625,숭실대역 개방화장실,37.49580928,126.9540384
626,국사봉 개방화장실,37.49133448,126.9374732
627,동작이수사회복지관 개방화장실,37.49312735,126.976873
628,남일교회 개방화장실,37.48805329,126.9790863
629,사당2동주민센터 개방화장실,37.48871646,126.9792489
630,매봉역 개방화장실,37.48696113,127.0465984
631,SK에너지 진달래주유소 개방화장실,37.49223918,127.0419519
632,뉴훼밀리1차오피스텔 개방화장실,37.4942794,127.1184376
633,건너말공원 개방화장실,37.49179779,127.1239349
634,서원주유소 개방화장실,37.49584335,127.1247479
635,해양환경관리공단 개방화장실,37.49454712,127.1209767
636,롯데마트 송파점 개방화장실,37.49173385,127.1177404
637,구일역 개방화장실,37.49647034,126.8701318
638,고척스카이돔 화장실,37.49673791,126.8668631
639,한미석유구로그린주유소 개방화장실,37.49642136,126.8883226
640,동아주유소 개방화장실,37.49081441,126.8932022
641,구로구민회관 개방화장실,37.49712174,126.8895926
642,다사랑공원 개방화장실,37.49283073,126.8992106
643,서문 개방화장실,37.49524613,126.918843
644,금성주유소 개방화장실,37.49490369,126.9613893
645,방배본동주민센터 개방화장실,37.49414182,126.9888276
646,남성주유소 개방화장실,37.48867726,126.9819491
647,교대역 2호선 개방화장실,37.49387838,127.014316
648,신한국빌딩 개방화장실,37.49636167,127.0133665
649,서울중앙지방검찰청 개방화장실,37.49501424,127.0081317
650,대치1동주민센터 개방화장실,37.49324573,127.0567523
651,청실종합상가 개방화장실,37.49316527,127.0591405
652,도곡역 분당선 개방화장실,37.49116238,127.0553067
653,도곡역 개방화장실,37.49086415,127.0553031
654,여천빌딩 개방화장실,37.49218223,127.0573893
655,역삼푸른솔도서관 개방화장실,37.49649864,127.03203
656,도씨에빛2 개방화장실,37.49479842,127.0285916
657,한마음공원 개방화장실,37.49603718,127.075792
658,은마종합상가 개방화장실,37.49533599,127.063955
659,대청주유소,37.49489796,127.0842777
660,가락119안전센터 개방화장실,37.49652057,127.1134734
661,마천동2공영주차장 개방화장실,37.49429858,127.1561931
662,마천동1공영주차장 개방화장실,37.49544559,127.1554921
663,거여공원 화장실,37.49626976,127.1420968
664,거여공원 개방화장실,37.49623192,127.1420967
665,처음처럼주유소 화장실,37.49740268,126.8289421
666,처음처럼주유소 개방화장실,37.49739549,126.8289512
667,대림1동공영 개방화장실,37.49313909,126.9015984
668,구로다나병원 개방화장실,37.49696854,126.8568231
669,동작구민체육센터 개방화장실,37.49469324,126.9167267
670,약수작은도서관 개방화장실,37.49788244,126.9474193
671,청남빌딩 개방화장실,37.49468537,126.9832684
672,선천주유소 개방화장실,37.49493043,126.983196
673,몽마르뜨공원 개방화장실,37.49640292,127.0035554
674,서초경찰서 개방화장실,37.49573882,127.0051475
675,SK네트웍스 매봉주유소 개방화장실,37.49493712,127.0459068
676,대진근린공원 화장실,37.49552564,127.0781991
677,가락종합사회복지관 개방화장실,37.49551665,127.1069255
678,맛찬들왕소금구이 개방화장실,37.4962306,127.1205904
679,정직한주유소 셀프 개방화장실,37.4955763,127.1403223
680,앨리시안웨딩홀 개방화장실,37.49796182,126.8534534
681,SK에너지 개봉동주유소 개방화장실,37.49763965,126.8523232
682,구로소방서 개방화장실,37.497792,126.8652012
683,정은주유소 화장실,37.49816976,126.8646215
684,고척스카이돔 관리동 개방화장실,37.49821221,126.8670867
685,고척스카이돔 동측 개방화장실,37.49840161,126.8680623
686,신성주유소 개방화장실,37.4951614,126.8823854
687,광진빌딩 개방화장실,37.49481068,126.8886597
688,현대오일뱅크직영 신구로주유소 개방화장실,37.4975712,126.8923738
689,대림제3동 주민센터 개방화장실,37.49828352,126.8980374
690,원지공원 개방화장실,37.49762085,126.8996384
691,참새공원 개방화장실,37.49803411,126.9219069
692,놀이터 개방화장실,37.491573,126.9179288
693,한증막 개방화장실,37.49914672,126.9477984
694,서울숭실대우체국 개방화장실,37.49698638,126.9574414
695,살피재주유소 개방화장실,37.49835987,126.9513906
696,반포4동주민센터 개방화장실,37.49747967,127.0003076
697,국립중앙도서관 개방화장실,37.49676244,127.0027819
698,한강에너지 개방화장실,37.49634857,127.0396428
699,대건빌딩 하나이비인후과 개방화장실,37.49791876,127.0429593
700,문산부인과 개방화장실,37.49895688,127.1171682
701,송파웰츠타워 개방화장실,37.49573256,127.1221298
702,한티역 개방화장실,37.4961136,127.0529322
703,진달래상가 개방화장실,37.49584249,127.0527195
704,상도1동주민센터 개방화장실,37.49809384,126.95306
705,마천 개방화장실,37.49756296,127.151318
706,구로구청 개방화장실,37.49544752,126.8875234
707,구로성심병원 개방화장실,37.49963856,126.8663423
708,동작 119안전센터 개방화장실,37.49467591,126.9177037
709,대양석유직영 보라매주유소 개방화장실,37.49156285,126.9271932
710,달마사 개방화장실,37.49915899,126.9609223
711,조달청 개방화장실,37.49967807,127.0036234
712,서초2동주민센터 개방화장실,37.4920674,127.0249268
713,BNK디지털타워 개방화장실,37.49662646,127.0250821
714,중앙서초플라자 개방화장실,37.49610405,127.0193905
715,강남빌딩 개방화장실,37.49655806,127.0247383
716,강남역 지하상가 개방화장실,37.49858367,127.0280988
717,탄천유수지 개방화장실,37.49687395,127.1003176
718,신화에너지 서울지점 개방화장실,37.49949017,127.1017302
