name,address,disabled_man,disabled_woman,opentime,latitude,longitude,diaper,error_count
창5동주민센터 개방화장실,서울 도봉구 창동 224-41,0,0,:~:,37.65628809,127.0435898,0,0
삼환플라자 개방화장실,서울 도봉구 쌍문동 653,0,0,:~:,37.6563871,127.0387123,0,0
정다운셀프주유소 개방화장실,서울 도봉구 쌍문동 707-9,0,0,:~:,37.66117935,127.0415799,0,0
방학사거리 개방화장실,서울 도봉구 방학동 679,0,0,:~:,37.66305328,127.0418937,0,0
도봉구보건소 개방화장실,서울 도봉구 쌍문동 565,0,0,:~:,37.65797281,127.038772,0,0
방학천 개방화장실,서울 도봉구 방학동 265-4,0,0,:~:,37.66141869,127.0371418,0,0
우림빌딩 개방화장실,서울 도봉구 창동 134-36,0,0,:~:,37.65312284,127.0462351,0,0
더브러마트방학점 개방화장실,서울 도봉구 방학동 461-2,0,0,:~:,37.66056789,127.0243711,0,0
신동아프라자 개방화장실,서울 도봉구 방학동 271-2,0,0,:~:,37.66145924,127.0272285,0,0
학마을다사랑센터 개방화장실,서울 도봉구 방학동 446-5,0,0,:~:,37.66217087,127.0278397,0,0
도봉실버센터 개방화장실,서울 도봉구 방학동 441-1,0,0,:~:,37.66293509,127.0270013,0,0
미륭프라자 개방화장실,서울 도봉구 방학동 283-2,0,0,:~:,37.66229997,127.0304237,0,0
마상근린공원 공중화장실,경기 고양시 덕양구 주교동 313-16,0,0,:~:,37.66021077,126.8330255,0,0
배다리공원 화장실,경기 고양시 덕양구 주교동 296,0,0,:~:,37.66254459,126.8294479,0,0
서삼릉 화장실,경기 고양시 덕양구 원당동 201-99,0,0,:~:,37.66319156,126.8673575,0,0
달빛어린이공원 개방화장실,서울 노원구 상계동 670,0,0,:~:,37.66330139,127.0599008,0,0
노원정보도서관 개방화장실,서울 노원구 상계동 686,0,0,:~:,37.6611003,127.06499,0,0
극동유화 대안주유소 개방화장실,서울 도봉구 창동 744,0,0,:~:,37.66150506,127.0475188,0,0
동산빌딩 개방화장실,서울 도봉구 창동 14-4,0,0,:~:,37.65387015,127.0517929,0,0
도봉어린이문화정보센터 개방화장실,서울 도봉구 창동 808-1,0,0,:~:,37.65904998,127.0494937,0,0
평화도봉공원 화장실,서울 도봉구 방학동 679,0,0,:~:,37.66303166,127.0418892,0,0
오복주유소 개방화장실,서울 도봉구 방학동 724-5,0,0,:~:,37.66227634,127.047424,0,0
불암산 개방화장실,서울 노원구 중계동 산 26,0,0,:~:,37.6619672,127.0794432,0,0
불암어울림공원 화장실,서울 노원구 상계동 95-336,0,0,:~:,37.66420521,127.0794864,0,0
넓은마당 개방화장실,서울 노원구 상계동 산 164-9,0,0,:~:,37.66692315,127.0838507,0,0
상계역전종합상가B 개방화장실,서울 노원구 상계동 173-1,0,0,:~:,37.66136739,127.0735163,0,0
현대오일뱅크직영 영신주유소 개방화장실,서울 도봉구 방학동 671-2,0,0,:~:,37.66232741,127.0354105,0,0
당고개파출소 개방화장실,서울 노원구 상계동 117-8,0,0,:~:,37.66702768,127.0758488,0,0
상계2동주민센터 개방화장실,서울 노원구 상계동 389-483,0,0,:~:,37.65881342,127.0685058,0,0
은행마을공원 화장실,경기 고양시 일산동구 식사동 1475,0,0,:~:,37.6698828,126.8065033,0,0
우이동 교통광장 개방화장실,서울 강북구 우이동 4-37,0,0,:~:,37.6629843,127.013138,0,0
도봉여성센터 개방화장실,서울 도봉구 방학동 306-10,0,0,:~:,37.66322621,127.0303017,0,0
마들역 개방화장실,서울 노원구 상계동 650,0,0,:~:,37.66508374,127.0576717,0,0
삼들어린이공원 개방화장실,서울 노원구 상계동 623,0,0,:~:,37.66793921,127.0532807,0,0
구도일주유소 개방화장실,서울 도봉구 방학동 705-15,0,0,:~:,37.66744946,127.0435533,0,0
상계근린공원 보도육교인근 개방화장실,서울 노원구 상계동 620-1,0,0,:~:,37.66954058,127.0504799,0,0
반디어린이공원 개방화장실,서울 노원구 상계동 666,0,0,:~:,37.66292376,127.054576,0,0
창동문화센터관리동 개방화장실,서울 도봉구 창동 1-6,0,0,:~:,37.65803229,127.0506331,0,0
상계10동 주민센터 개방화장실,서울 노원구 상계동 671,0,0,:~:,37.66127941,127.0602437,0,0
종달새어린이공원 개방화장실,서울 노원구 상계동 636,0,0,:~:,37.66807281,127.0619698,0,0
온수근린공원 개방화장실,서울 노원구 상계동 686,0,0,:~:,37.66081796,127.0639425,0,0
상계9동 주민센타 개방화장실,서울 노원구 상계동 682,0,0,:~:,37.66451747,127.0638006,0,0
밤가시공원 화장실,경기 고양시 일산동구 정발산동 1299,0,0,:~:,37.66944837,126.7826156,0,0
정발산공원 화장실,경기 고양시 일산동구 마두동 1112,0,0,:~:,37.66816492,126.780909,0,0
한국스카우트연맹 중앙훈련원 화장실,경기 고양시 덕양구 원당동 201-2,0,0,:~:,37.6657299,126.8560665,0,0
방학동주유소 개방화장실,서울 도봉구 방학동 668-10,0,0,:~:,37.66247986,127.0316025,0,0
방학2동주민센터 개방화장실,서울 도봉구 방학동 621-2,0,0,:~:,37.66824876,127.0350506,0,0
서현주유소 개방화장실,서울 도봉구 방학동 691-3,0,0,:~:,37.66309835,127.0363856,0,0
당고개공원 개방화장실,서울 노원구 상계동 114,0,0,:~:,37.66900204,127.0767519,0,0
우이동 만남의 광장 개방화장실,서울 강북구 우이동 186-5,0,0,:~:,37.66170178,127.0078518,0,0
디케이비엠시대경주유소 개방화장실,서울 도봉구 방학동 706-7,0,0,:~:,37.66663503,127.0434236,0,0
이황갈비 개방화장실,서울 도봉구 방학동 705-2,0,0,:~:,37.66915041,127.0438331,0,0
방학1동주민센터 개방화장실,서울 도봉구 방학동 687-27,0,0,:~:,37.66422498,127.0406658,0,0
방학역 개방화장실,서울 도봉구 방학동 728,0,0,:~:,37.66777353,127.0443242,0,0
상계3.4동 주민센타 개방화장실,서울 노원구 상계동 1369-6,0,0,:~:,37.67290971,127.0832181,0,0
당고개역 개방화장실,서울 노원구 상계동 111,0,0,:~:,37.67028806,127.0789942,0,0
동막골 개방화장실,서울 노원구 상계동 114,0,0,:~:,37.66902461,127.0766896,0,0
방학동노인복지센터 개방화장실,서울 도봉구 방학동 393-5,0,0,:~:,37.67058132,127.0321818,0,0
방아고개공원 화장실,경기 고양시 일산동구 식사동 1569,0,0,:~:,37.67425811,126.8110488,0,0
달맞이공원 화장실,경기 고양시 일산동구 풍동 1228,0,0,:~:,37.67461965,126.8007916,0,0
SK행복충전 노일가스충전소 개방화장실,서울 노원구 상계동 1034-1,0,0,:~:,37.67137264,127.055676,0,0
산철쭉어린이공원 개방화장실,서울 노원구 상계동 625,0,0,:~:,37.67032938,127.0555165,0,0
노원경찰서 상계8치안센터 개방화장실,서울 노원구 상계동 657,0,0,:~:,37.66684071,127.0517022,0,0
상계근린공원 개방화장실,서울 노원구 상계동 620-1,0,0,:~:,37.66953878,127.0504799,0,0
월드상가 개방화장실,서울 도봉구 방학동 720-33,0,0,:~:,37.66802114,127.0470605,0,0
도봉구청 개방화장실,서울 도봉구 방학동 720,0,0,:~:,37.66869867,127.0470836,0,0
도봉서원종합사회복지관 개방화장실,서울 도봉구 도봉동 636-9,0,0,:~:,37.66969807,127.0465379,0,0
은혜슈퍼 앞 개방화장실,서울 노원구 상계동 산 152-1,0,0,:~:,37.67334942,127.0805832,0,0
상계3.4동쥠자치센터뒤쪽 개방화장실,서울 노원구 상계동 6-7,0,0,:~:,37.67518024,127.08313,0,0
한일빌딩 개방화장실,서울 도봉구 도봉동 624,0,0,:~:,37.67404772,127.0449468,0,0
도봉1동주민센터 개방화장실,서울 도봉구 도봉동 593-69,0,0,:~:,37.67866853,127.0433626,0,0
송만에너지 도봉제일주유소 개방화장실,서울 도봉구 도봉동 601-55,0,0,:~:,37.67446971,127.0440539,0,0
도봉역 1호선 개방화장실,서울 도봉구 도봉동 639,0,0,:~:,37.67846324,127.0453984,0,0
도봉동노인복지센터 개방화장실,서울 도봉구 도봉동 580-5,0,0,:~:,37.68213273,127.0435482,0,0
수락산쉼터 개방화장실,서울 노원구 상계동 산 44-1,0,0,:~:,37.68314255,127.063735,0,0
수락119안전센터 개방화장실,서울 노원구 상계동 1267-1,0,0,:~:,37.67974088,127.0557786,0,0
노원골 개방화장실,서울 노원구 상계동 산 62-1,0,0,:~:,37.67647583,127.0627589,0,0
벽운근린공원 개방화장실,서울 노원구 상계동 1266-1,0,0,:~:,37.68062656,127.0576293,0,0
소모에너지엔테크놀러지 수락산주유소 개방화장실,서울 노원구 상계동 1205-7,0,0,:~:,37.6866856,127.0558201,0,0
복지노원충전소 개방화장실,서울 노원구 상계동 1205-8,0,0,:~:,37.68720097,127.0558069,0,0
수락산역 개방화장실,서울 노원구 상계동 1132-9,0,0,:~:,37.67762378,127.0553564,0,0
화장실칸막이자재시공전문점,경기 남양주시 진건읍 용정리 103-1,0,0,:~:,37.68101653,127.1882746,0,0
노원교주유소 개방화장실,서울 도봉구 도봉동 629,0,0,:~:,37.67899038,127.0497064,0,0
하수구역류막힘변기싱크대화장실막혔을때배관교체뚫는업체,서울 도봉구 도봉동 573-13,0,0,:~:,37.68527704,127.041328,0,0
후동공원 화장실,경기 고양시 일산서구 일산동 1400,0,0,:~:,37.68056487,126.7685353,0,0
숯고개공원 개방화장실,경기 고양시 일산서구 탄현동 1580,0,0,:~:,37.69072086,126.764989,0,0
오거리공원 화장실,경기 고양시 일산서구 주엽동 34,0,0,:~:,37.67605213,126.7645682,0,0
오마공원 화장실,경기 고양시 일산서구 일산동 1375,0,0,:~:,37.67834257,126.7610604,0,0
어침이공원 화장실,경기 고양시 일산동구 식사동 1478,0,0,:~:,37.68546778,126.8119953,0,0
처음처럼 제2주유소 화장실,경기 고양시 일산서구 탄현동 43-7,0,0,:~:,37.69393667,126.7729247,0,0
한뫼공원 화장실,경기 고양시 일산서구 일산동 1558,0,0,:~:,37.69339256,126.7767406,0,0
중산체육공원 화장실,경기 고양시 일산동구 중산동 1565,0,0,:~:,37.69249477,126.7784304,0,0
한뫼도서관 화장실,경기 고양시 일산서구 일산동 1558,0,0,:~:,37.69371281,126.7764766,0,0
탄현기린주유소 화장실,경기 고양시 일산서구 탄현동 15-1,0,0,:~:,37.69404393,126.7743576,0,0
도봉산역광역환승센터주차장 개방화장실,서울 도봉구 도봉동 288-19,0,0,:~:,37.68975087,127.0449506,0,0
도봉산역 개방화장실,서울 도봉구 도봉동 38-3,0,0,:~:,37.68915468,127.0465976,0,0
도봉산역 1호선 개방화장실,서울 도봉구 도봉동 301-5,0,0,:~:,37.68877285,127.0461212,0,0
서울창포원 개방화장실,서울 도봉구 도봉동 4-1,0,0,:~:,37.68954368,127.0471557,0,0
현대오일뱅크직영 도봉현대셀프주유소 개방화장실,서울 도봉구 도봉동 298-2,0,0,:~:,37.68836953,127.0453092,0,0
도봉산입구 개방화장실,서울 도봉구 도봉동 282-345,0,0,:~:,37.6873153,127.0405968,0,0
탄현주유소 화장실,경기 고양시 일산서구 탄현동 4-28,0,0,:~:,37.69597111,126.7776762,0,0
유공주유소 화장실,경기 고양시 일산서구 덕이동 260-3,0,0,:~:,37.69164247,126.7591402,0,0
휴세코희망주유소 화장실,경기 고양시 일산서구 덕이동 304-4,0,0,:~:,37.69849088,126.7596351,0,0
이곡교 공중화장실,경기 양주시 장흥면 삼상리 145-3,0,0,:~:,37.69925023,126.9397165,0,0
청학리수락산 화장실,경기 남양주시 별내면 청학리 산 89-10,0,0,:~:,37.70333799,127.1051742,0,0
달팽이화장실,경기 남양주시 별내면 청학리 537,0,0,:~:,37.70520012,127.1063789,0,0
1-5 삼성동 개방화장실,서울 관악구 신림동 808-501,0,0,:~:,37.46951986,126.9320585,0,0
혜전빌딩 개방화장실,서울 금천구 독산동 954-4,0,0,:~:,37.47707749,126.8991911,0,0
장군봉 노인정 개방화장실,서울 관악구 봉천동 산 149-13,0,0,:~:,37.48089815,126.9358809,0,0
장군봉근린공원 개방화장실,서울 관악구 봉천동 산 149-13,0,0,:~:,37.48066044,126.9361661,0,0
현대오일뱅크직영현대셀프 사당점 개방화장실,서울 동작구 사당동 1007-47,0,0,:~:,37.48310896,126.9815389,0,0
유창빌딩 개방화장실,서울 동작구 사당동 324-14,0,0,:~:,37.48363769,126.9756763,0,0
말죽거리주유소 개방화장실,서울 서초구 양재동 2-39,0,0,:~:,37.48513969,127.040659,0,0
현대오일뱅크 도곡셀프주유소 개방화장실,서울 강남구 도곡동 411-8,0,0,:~:,37.48541625,127.0433185,0,0
삼성아파트 상가 개방화장실,서울 강남구 도곡동 161,0,0,:~:,37.48782706,127.0464429,0,0
독구리경로당 개방화장실,서울 강남구 도곡동 161,0,0,:~:,37.48875423,127.0463835,0,0
서울특별시 보라매병원 개방화장실,서울 동작구 신대방동 425,0,0,:~:,37.49377209,126.9242815,0,0
일승빌딩 개방화장실,서울 영등포구 대림동 710-10,0,0,:~:,37.49487442,126.8994476,0,0
국립경찰병원 개방화장실,서울 송파구 가락동 58,0,0,:~:,37.49613908,127.1237057,0,0
가락공원2 족구장 개방화장실,서울 송파구 가락동 37,0,0,:~:,37.49762684,127.1243709,0,0
현대파크빌상가빌딩 개방화장실,서울 송파구 가락동 147-2,0,0,:~:,37.49761371,127.1257121,0,0
가락근린공원 화장실2,서울 송파구 가락동 37,0,0,:~:,37.49755134,127.1241955,0,0
동심공원 개방화장실,서울 영등포구 대림동 742,0,0,:~:,37.49875412,126.8973209,0,0
하수구구조대,서울 강남구 역삼동 858,0,0,:~:,37.49816465,127.0283079,0,0
가락근린공원 화장실,서울 송파구 가락동 37,0,0,:~:,37.49886317,127.1242338,0,0
가락근린공원 화장실1,서울 송파구 가락동 37,0,0,:~:,37.49885594,127.1242519,0,0
구로5동주민센터 개방화장실,서울 구로구 구로동 109-4,0,0,:~:,37.50009842,126.8893304,0,0
거리공원 화장실,서울 구로구 구로동 50,0,0,:~:,37.49975814,126.8915972,0,0
오금역 개찰구 개방화장실,서울 송파구 가락동 2-11,0,0,:~:,37.50200624,127.1281057,0,0
화장실누수하수구변기막힘뚫음수도꼭지교체,서울 강남구 역삼동 639-8,0,0,:~:,37.50248348,127.0339913,0,0
석촌역 개찰구 밖 개방화장실,서울 송파구 석촌동 209,0,0,:~:,37.50523012,127.1072198,0,0
SK블루에너지 개방화장실,서울 영등포구 대림동 667-13,0,0,:~:,37.50160172,126.8988494,0,0
선릉역 분당선 개방화장실,서울 강남구 삼성동 111-114,0,0,:~:,37.50473527,127.0488895,0,0
성담빌딩 개방화장실,서울 강남구 삼성동 142-35,0,0,:~:,37.50549129,127.0508488,0,0
한성주유소 개방화장실,서울 영등포구 신길동 1155,0,0,:~:,37.50720338,126.922879,0,0
노량진 송학대 개방화장실,서울 동작구 노량진동 325-1,0,0,:~:,37.50824932,126.9433359,0,0
홍익에너지 개방화장실,서울 송파구 석촌동 183-1,0,0,:~:,37.50806508,127.1037426,0,0
포스코센터 개방화장실,서울 강남구 대치동 892,0,0,:~:,37.50577002,127.0560968,0,0
가락빌딩 개방화장실,서울 송파구 가락동 8-2,0,0,:~:,37.50241274,127.1263025,0,0
송파어린이문화회관 개방화장실,서울 송파구 오금동 50,0,0,:~:,37.5027366,127.1284383,0,0
강남힘찬병원 개방화장실,서울 송파구 송파동 20-8,0,0,:~:,37.50763161,127.1098212,0,0
송파문화원 개방화장실,서울 송파구 잠실동 84,0,0,:~:,37.50959169,127.0761213,0,0
아시아선수촌B동상가 개방화장실,서울 송파구 잠실동 85,0,0,:~:,37.50854074,127.0767106,0,0
위너스오피스텔 A동 개방화장실,서울 송파구 잠실동 175-2,0,0,:~:,37.51116035,127.0788533,0,0
송파나루 동호휴게시설 2층 개방화장실,서울 송파구 신천동 32,0,0,:~:,37.51175578,127.1035305,0,0
갤러리아팰리스 개방화장실,서울 송파구 잠실동 40,0,0,:~:,37.51110159,127.0939009,0,0
롯데백화점 잠실점 개방화장실,서울 송파구 잠실동 40-1,0,0,:~:,37.51128662,127.097939,0,0
잠실중앙상가 개방화장실,서울 송파구 잠실동 27-6,0,0,:~:,37.51249316,127.0933778,0,0
제2수영장 개방화장실,서울 송파구 잠실동 10,0,0,:~:,37.51352166,127.0764533,0,0
SK남부주유소 개방화장실,서울 영등포구 영등포동 426-90,0,0,:~:,37.51534223,126.9044921,0,0
영등포역 개방화장실,서울 영등포구 영등포동 618-496,0,0,:~:,37.51573557,126.9073851,0,0
영등포역 지하 개방화장실,서울 영등포구 영등포동 618-496,0,0,:~:,37.51585062,126.9070331,0,0
학동역 개방화장실,서울 강남구 논현동 279-67,0,0,:~:,37.51420175,127.0314494,0,0
강남 타일시공 타일보수수리공사 욕실화장실베란다주방계단,서울 강남구 논현동 88,0,0,:~:,37.51485768,127.0314565,0,0
롯데월드몰 개방화장실,서울 송파구 신천동 29,0,0,:~:,37.5133983,127.1035475,0,0
롯데마트 월드타워점 개방화장실,서울 송파구 신천동 29,0,0,:~:,37.51428546,127.1049377,0,0
송암빌딩 개방화장실,서울 강남구 논현동 84,0,0,:~:,37.51678486,127.0349073,0,0
강남구청역 개방화장실,서울 강남구 삼성동 111-44,0,0,:~:,37.51716032,127.0412702,0,0
송파구청 개방화장실,서울 송파구 신천동 29-5,0,0,:~:,37.51442692,127.1059446,0,0
올림픽공원-장자목 개방화장실,서울 송파구 방이동 88,0,0,:~:,37.51829277,127.1230398,0,0
신정제6동주민센터 개방화장실,서울 양천구 신정동 322-9,0,0,:~:,37.51703302,126.8644743,0,0
센트럴프라자 개방화장실,서울 양천구 신정동 321-6,0,0,:~:,37.51740156,126.8652847,0,0
양천구청 개방화장실,서울 양천구 신정동 321-4,0,0,:~:,37.51697046,126.8665071,0,0
잠실실내체육관 체육회 앞 개방화장실,서울 송파구 잠실동 10,0,0,:~:,37.51573578,127.0744874,0,0
한국체육대학교 오륜관 개방화장실,서울 송파구 방이동 88-15,0,0,:~:,37.51992267,127.1297901,0,0
남부교육지원청 개방화장실,서울 영등포구 문래동3가 48-3,0,0,:~:,37.51935669,126.8954918,0,0
대일주유소 개방화장실,서울 영등포구 당산동1가 5-5,0,0,:~:,37.52048239,126.9000558,0,0
메종리브로 2층 개방화장실,서울 영등포구 당산동2가 16-1,0,0,:~:,37.52087881,126.8928426,0,0
송파 타일시공 보수 공사 수리 전문 주방화장실욕실타일공,서울 송파구 방이동 24-8,0,0,:~:,37.51519381,127.1077815,0,0
영등포시장 개방화장실,서울 영등포구 영등포동3가 31,0,0,:~:,37.51971786,126.9060578,0,0
한강공원잠실8 개방화장실,서울 송파구 잠실동 1-1,0,0,:~:,37.51854177,127.0768883,0,0
"여의도공원 1호, 진달래 개방화장실",서울 영등포구 여의도동 2,0,0,:~:,37.52482465,126.9190526,0,0
양남어린이공원 개방화장실,서울 영등포구 양평동1가 205,0,0,:~:,37.52319921,126.8883234,0,0
한강공원뚝섬4 개방화장실,서울 광진구 자양동 564,0,0,:~:,37.52734225,127.0790253,0,0
당산공원 개방화장실,서울 영등포구 당산동3가 385,0,0,:~:,37.52521649,126.8951307,0,0
인곡빌딩 지하1층 개방화장실,서울 영등포구 당산동3가 370-5,0,0,:~:,37.52455332,126.8950954,0,0
우미빌딩 개방화장실,서울 영등포구 당산동3가 270,0,0,:~:,37.52540547,126.8969178,0,0
현대상가 지하1층 개방화장실,서울 영등포구 당산동2가 164,0,0,:~:,37.52369077,126.8957889,0,0
당산1동 주민센터 청사 개방화장실,서울 영등포구 당산동3가 250,0,0,:~:,37.52498057,126.8973528,0,0
인곡빌딩 개방화장실,서울 영등포구 당산동3가 370-5,0,0,:~:,37.52455332,126.8950954,0,0
전화국뒤2 개방화장실,서울 영등포구 영등포동8가 33-5,0,0,:~:,37.52673005,126.9034459,0,0
전화국 뒤-1 개방화장실,서울 영등포구 영등포동8가 33-5,0,0,:~:,37.52673005,126.9034459,0,0
"여의도공원 5호, 수선화 개방화장실",서울 영등포구 여의도동 2,0,0,:~:,37.52800694,126.9243482,0,0
강동구보건소 개방화장실,서울 강동구 성내동 541-2,0,0,:~:,37.52953192,127.1255608,0,0
좋은교회 개방화장실,서울 광진구 구의동 590-3,0,0,:~:,37.5361991,127.0903208,0,0
하우스설비하수구수도설비누수방수화장실전문,서울 양천구 목동 769-13,0,0,:~:,37.53579538,126.8675722,0,0
전산실 청사 개방화장실,서울 영등포구 양평동4가 24,0,0,:~:,37.53494403,126.8955063,0,0
해양가스 개방화장실,서울 광진구 자양동 628-19,0,0,:~:,37.53462183,127.0836797,0,0
자마장공원 화장실,서울 광진구 자양동 630,0,0,:~:,37.53420486,127.0821315,0,0
광진구보건소 개방화장실,서울 광진구 자양동 777,0,0,:~:,37.53853702,127.0819066,0,0
서울광진우체국 A동 개방화장실,서울 광진구 구의동 587,0,0,:~:,37.5378687,127.0902572,0,0
구의3동주민센터 개방화장실,서울 광진구 구의동 587-29,0,0,:~:,37.53799261,127.091984,0,0
구의3동 공영주차장 개방화장실,서울 광진구 구의동 219-15,0,0,:~:,37.53915268,127.0913631,0,0
와이엔오피스텔 개방화장실,서울 광진구 구의동 218-15,0,0,:~:,37.53855486,127.0919484,0,0
욕실리모델링 화장실리모델링타일수리타일터짐 케이투타일,서울 영등포구 영등포동7가 64-40,0,0,:~:,37.52492565,126.9038136,0,0
복사꽃공원 개방화장실,서울 마포구 도화동 533,0,0,:~:,37.53901902,126.9462658,0,0
마포역 개방화장실,서울 마포구 도화동 555,0,0,:~:,37.5399764,126.94543,0,0
광진구청 행정지원동 개방화장실,서울 광진구 자양동 777,0,0,:~:,37.5385646,127.0824112,0,0
광진구청1별관 개방화장실,서울 광진구 자양동 777,0,0,:~:,37.53825955,127.0818508,0,0
자양힐링센터 개방화장실,서울 광진구 자양동 13-28,0,0,:~:,37.54022428,127.0650275,0,0
효창동주민센터 개방화장실,서울 용산구 효창동 255-5,0,0,:~:,37.54248041,126.961831,0,0
진도빌딩 개방화장실,서울 마포구 도화동 37,0,0,:~:,37.5399483,126.9470368,0,0
JK빌딩 개방화장실,서울 성동구 성수동2가 273-36,0,0,:~:,37.54299743,127.0583855,0,0
광진구 종합상황실 개방화장실,서울 광진구 자양동 777,0,0,:~:,37.53852409,127.0823659,0,0
광진구청 안전관리동 개방화장실,서울 광진구 자양동 777,0,0,:~:,37.53825866,127.0818451,0,0
건대입구역 개방화장실,서울 광진구 화양동 6-3,0,0,:~:,37.54077131,127.0710714,0,0
루마썬팅 구의점 개방화장실,서울 광진구 구의동 222-18,0,0,:~:,37.54062086,127.0895884,0,0
한강공원광나루6 개방화장실,서울 강동구 천호동 483-8,0,0,:~:,37.54508203,127.1197253,0,0
효창 기념식수지 개방화장실,서울 용산구 효창동 255,0,0,:~:,37.54516849,126.9602997,0,0
효창 헌수동산 개방화장실,서울 용산구 효창동 255,0,0,:~:,37.54516849,126.9602997,0,0
풍림vip텔 개방화장실,서울 마포구 공덕동 404,0,0,:~:,37.54621783,126.9521472,0,0
약수역 개방화장실,서울 중구 신당동 369-44,0,0,:~:,37.55454866,127.0108011,0,0
장원주유소 1층 개방화장실,서울 중구 신당동 357-6,0,0,:~:,37.55603003,127.0092577,0,0
새싹마을마당 개방화장실,서울 중구 신당동 386-66,0,0,:~:,37.55960853,127.0121329,0,0
왕십리역 2호선 개방화장실,서울 성동구 행당동 188-1,0,0,:~:,37.56118824,127.0368906,0,0
시립성동청소년수련관 개방화장실,서울 성동구 행당동 7,0,0,:~:,37.56235697,127.0364407,0,0
나래타워 개방화장실,서울 성동구 행당동 267-23,0,0,:~:,37.5605193,127.0352491,0,0
행당한신아파트상가 개방화장실,서울 성동구 행당동 349,0,0,:~:,37.55489363,127.0347349,0,0
응봉체육공원 화장실2,서울 성동구 응봉동 9-4,0,0,:~:,37.55217864,127.0385542,0,0
하늘-4 대우 개방화장실,서울 마포구 상암동 481-72,0,0,:~:,37.56624231,126.8879909,0,0
금영빌딩 개방화장실,서울 중구 신당동 154-42,0,0,:~:,37.56376984,127.021288,0,0
어울쉼터화장실,서울 중구 황학동 442,0,0,:~:,37.56738129,127.0197632,0,0
신당역 개방화장실,서울 중구 신당동 99,0,0,:~:,37.56568026,127.0194775,0,0
신당파출소1층 남녀1 개방화장실,서울 중구 신당동 100-1,0,0,:~:,37.56503562,127.0163715,0,0
왕십리도선동 주민센터 개방화장실,서울 성동구 상왕십리동 813,0,0,:~:,37.56787033,127.0255271,0,0
청계로주유소 개방화장실,서울 성동구 하왕십리동 291-9,0,0,:~:,37.57003231,127.0273752,0,0
신당동주유소 1층 개방화장실,서울 중구 신당동 101-9,0,0,:~:,37.56460132,127.0164801,0,0
광희지구대 남녀 1 개방화장실,서울 중구 신당동 250-3,0,0,:~:,37.56586851,127.0134061,0,0
경복궁 곡수지 1층 개방화장실,서울 종로구 세종로 1-1,0,0,:~:,37.577176,126.9754025,0,0
경복궁 사무실 1층 개방화장실,서울 종로구 세종로 1-1,0,0,:~:,37.57761239,126.9768877,0,0
경복궁 화장실2,서울 종로구 세종로 1-1,0,0,:~:,37.57856709,126.975153,0,0
한국생산성본부 1층 개방화장실,서울 종로구 적선동 122-1,0,0,:~:,37.57489788,126.9735241,0,0
종로문화원 개방화장실,서울 종로구 사간동 122-4,0,0,:~:,37.57608583,126.9803703,0,0
경복궁 화장실3,서울 종로구 세종로 1-1,0,0,:~:,37.57759438,126.9769647,0,0
지에스칼텍스 경복궁점 1층 개방화장실,서울 종로구 중학동 14,0,0,:~:,37.57549029,126.9804837,0,0
재정제2주유소 개방화장실,서울 동대문구 전농동 295-12,0,0,:~:,37.57590408,127.0556105,0,0
재정주유소 개방화장실,서울 동대문구 전농동 26-5,0,0,:~:,37.57575544,127.0574307,0,0
동대문구청 개방화장실,서울 동대문구 용두동 39-9,0,0,:~:,37.57441123,127.0397339,0,0
시네마빌딩 화장실,서울 성북구 돈암동 538-59,0,0,:~:,37.59915827,127.0146577,0,0
일신건영상가 개방화장실,서울 성북구 돈암동 524,0,0,:~:,37.60078019,127.0135687,0,0
아리랑도서관 개방화장실,서울 성북구 돈암동 538-98,0,0,:~:,37.59996926,127.0138561,0,0
정릉1동 주민센터 개방화장실,서울 성북구 정릉동 1020,0,0,:~:,37.60143211,127.0166286,0,0
한빛주유소 개방화장실,서울 은평구 대조동 172-75,0,0,:~:,37.60928132,126.9207397,0,0
역촌역 개방화장실,서울 은평구 녹번동 153-31,0,0,:~:,37.60627614,126.922889,0,0
대조동주민센터 개방화장실,서울 은평구 대조동 214-7,0,0,:~:,37.61416473,126.9208115,0,0
구산역 개방화장실,서울 은평구 구산동 1,0,0,:~:,37.6112106,126.9171814,0,0
녹번서근린공원 개방화장실,서울 은평구 녹번동 100-85,0,0,:~:,37.60403472,126.927531,0,0
응암지구대 개방화장실,서울 은평구 응암동 84-8,0,0,:~:,37.60157975,126.9264508,0,0
태창에너지 좋은기름주유소 개방화장실,서울 강북구 번동 436-38,0,0,:~:,37.63507562,127.0313235,0,0
현대오일뱅크직영 번동셀프주유소 개방화장실,서울 강북구 번동 410-94,0,0,:~:,37.6356626,127.0330459,0,0
덕릉로주유소 개방화장실,서울 강북구 번동 436-38,0,0,:~:,37.63501976,127.0313167,0,0
번동북부시장 개방화장실,서울 강북구 번동 413-3,0,0,:~:,37.63630122,127.0303497,0,0
수유시장 화장실,서울 강북구 수유동 54-5,0,0,:~:,37.63063747,127.0230336,0,0
번남어린이공원 개방화장실,서울 강북구 번동 447-1,0,0,:~:,37.63570423,127.0249249,0,0
미아 공동육아방 개방화장실,서울 강북구 미아동 164-2,0,0,:~:,37.63237489,127.0258833,0,0
당현천근린공원 화장실,서울 노원구 상계동 762-1,0,0,:~:,37.6474097,127.06365,0,0
강북구 가족센터 개방화장실,서울 강북구 번동 417-93,0,0,:~:,37.63771232,127.0297169,0,0
